ID,Region,State,Parent Region,TaxType,TaxedIncome,Filing Status,Range,RangeValue,Ladder Step,Rate
State_Province_North Carolina_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,North Carolina,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_North Carolina_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,North Carolina,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_North Carolina_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,North Carolina,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_North Carolina_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,North Carolina,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_North Carolina_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,North Carolina,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_North Carolina_Income_Separate_Bot_Range_Ladder Step1,State_Province,North Carolina,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_North Carolina_Income_Separate_Top_Range_Ladder Step1,State_Province,North Carolina,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_North Carolina_Income_Separate_Bot_Range_Ladder Step2,State_Province,North Carolina,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_North Carolina_Income_Separate_Top_Range_Ladder Step2,State_Province,North Carolina,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_North Carolina_Income_Separate_Bot_Range_Ladder Step3,State_Province,North Carolina,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_North Carolina_Income_Separate_Top_Range_Ladder Step3,State_Province,North Carolina,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_North Dakota_Income_Single_Bot_Range_Ladder Step1,State_Province,North Dakota,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_North Dakota_Income_Single_Top_Range_Ladder Step1,State_Province,North Dakota,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_North Dakota_Income_Single_Bot_Range_Ladder Step2,State_Province,North Dakota,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_North Dakota_Income_Single_Top_Range_Ladder Step2,State_Province,North Dakota,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_North Dakota_Income_Single_Bot_Range_Ladder Step3,State_Province,North Dakota,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_North Dakota_Income_Single_Top_Range_Ladder Step3,State_Province,North Dakota,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_North Dakota_Income_Married_Bot_Range_Ladder Step1,State_Province,North Dakota,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_North Dakota_Income_Married_Top_Range_Ladder Step1,State_Province,North Dakota,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_North Dakota_Income_Married_Bot_Range_Ladder Step2,State_Province,North Dakota,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_North Dakota_Income_Married_Top_Range_Ladder Step2,State_Province,North Dakota,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_North Dakota_Income_Married_Bot_Range_Ladder Step3,State_Province,North Dakota,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_North Dakota_Income_Married_Top_Range_Ladder Step3,State_Province,North Dakota,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_North Dakota_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,North Dakota,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_North Dakota_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,North Dakota,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_North Dakota_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,North Dakota,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_North Dakota_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,North Dakota,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_North Dakota_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,North Dakota,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_North Dakota_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,North Dakota,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_North Dakota_Income_Separate_Bot_Range_Ladder Step1,State_Province,North Dakota,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_North Dakota_Income_Separate_Top_Range_Ladder Step1,State_Province,North Dakota,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_North Dakota_Income_Separate_Bot_Range_Ladder Step2,State_Province,North Dakota,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_North Dakota_Income_Separate_Top_Range_Ladder Step2,State_Province,North Dakota,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_North Dakota_Income_Separate_Bot_Range_Ladder Step3,State_Province,North Dakota,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_North Dakota_Income_Separate_Top_Range_Ladder Step3,State_Province,North Dakota,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_Ohio_Income_Single_Bot_Range_Ladder Step1,State_Province,Ohio,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_Ohio_Income_Single_Top_Range_Ladder Step1,State_Province,Ohio,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_Ohio_Income_Single_Bot_Range_Ladder Step2,State_Province,Ohio,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_Ohio_Income_Single_Top_Range_Ladder Step2,State_Province,Ohio,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_Ohio_Income_Single_Bot_Range_Ladder Step3,State_Province,Ohio,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_Ohio_Income_Single_Top_Range_Ladder Step3,State_Province,Ohio,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_Ohio_Income_Married_Bot_Range_Ladder Step1,State_Province,Ohio,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_Ohio_Income_Married_Top_Range_Ladder Step1,State_Province,Ohio,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_Ohio_Income_Married_Bot_Range_Ladder Step2,State_Province,Ohio,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_Ohio_Income_Married_Top_Range_Ladder Step2,State_Province,Ohio,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_Ohio_Income_Married_Bot_Range_Ladder Step3,State_Province,Ohio,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_Ohio_Income_Married_Top_Range_Ladder Step3,State_Province,Ohio,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_Ohio_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,Ohio,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_Ohio_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,Ohio,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_Ohio_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,Ohio,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_Ohio_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,Ohio,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_Ohio_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,Ohio,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_Ohio_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,Ohio,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_Ohio_Income_Separate_Bot_Range_Ladder Step1,State_Province,Ohio,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_Ohio_Income_Separate_Top_Range_Ladder Step1,State_Province,Ohio,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_Ohio_Income_Separate_Bot_Range_Ladder Step2,State_Province,Ohio,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_Ohio_Income_Separate_Top_Range_Ladder Step2,State_Province,Ohio,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_Ohio_Income_Separate_Bot_Range_Ladder Step3,State_Province,Ohio,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_Ohio_Income_Separate_Top_Range_Ladder Step3,State_Province,Ohio,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_Oklahoma_Income_Single_Bot_Range_Ladder Step1,State_Province,Oklahoma,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_Oklahoma_Income_Single_Top_Range_Ladder Step1,State_Province,Oklahoma,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_Oklahoma_Income_Single_Bot_Range_Ladder Step2,State_Province,Oklahoma,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_Oklahoma_Income_Single_Top_Range_Ladder Step2,State_Province,Oklahoma,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_Oklahoma_Income_Single_Bot_Range_Ladder Step3,State_Province,Oklahoma,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_Oklahoma_Income_Single_Top_Range_Ladder Step3,State_Province,Oklahoma,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_Oklahoma_Income_Married_Bot_Range_Ladder Step1,State_Province,Oklahoma,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_Oklahoma_Income_Married_Top_Range_Ladder Step1,State_Province,Oklahoma,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_Oklahoma_Income_Married_Bot_Range_Ladder Step2,State_Province,Oklahoma,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_Oklahoma_Income_Married_Top_Range_Ladder Step2,State_Province,Oklahoma,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_Oklahoma_Income_Married_Bot_Range_Ladder Step3,State_Province,Oklahoma,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_Oklahoma_Income_Married_Top_Range_Ladder Step3,State_Province,Oklahoma,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_Oklahoma_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,Oklahoma,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_Oklahoma_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,Oklahoma,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_Oklahoma_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,Oklahoma,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_Oklahoma_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,Oklahoma,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_Oklahoma_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,Oklahoma,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_Oklahoma_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,Oklahoma,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_Oklahoma_Income_Separate_Bot_Range_Ladder Step1,State_Province,Oklahoma,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_Oklahoma_Income_Separate_Top_Range_Ladder Step1,State_Province,Oklahoma,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_Oklahoma_Income_Separate_Bot_Range_Ladder Step2,State_Province,Oklahoma,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_Oklahoma_Income_Separate_Top_Range_Ladder Step2,State_Province,Oklahoma,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_Oklahoma_Income_Separate_Bot_Range_Ladder Step3,State_Province,Oklahoma,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_Oklahoma_Income_Separate_Top_Range_Ladder Step3,State_Province,Oklahoma,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_Oregon_Income_Single_Bot_Range_Ladder Step1,State_Province,Oregon,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_Oregon_Income_Single_Top_Range_Ladder Step1,State_Province,Oregon,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_Oregon_Income_Single_Bot_Range_Ladder Step2,State_Province,Oregon,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_Oregon_Income_Single_Top_Range_Ladder Step2,State_Province,Oregon,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_Oregon_Income_Single_Bot_Range_Ladder Step3,State_Province,Oregon,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_Oregon_Income_Single_Top_Range_Ladder Step3,State_Province,Oregon,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_Oregon_Income_Married_Bot_Range_Ladder Step1,State_Province,Oregon,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_Oregon_Income_Married_Top_Range_Ladder Step1,State_Province,Oregon,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_Oregon_Income_Married_Bot_Range_Ladder Step2,State_Province,Oregon,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_Oregon_Income_Married_Top_Range_Ladder Step2,State_Province,Oregon,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_Oregon_Income_Married_Bot_Range_Ladder Step3,State_Province,Oregon,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_Oregon_Income_Married_Top_Range_Ladder Step3,State_Province,Oregon,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_Oregon_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,Oregon,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_Oregon_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,Oregon,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_Oregon_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,Oregon,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_Oregon_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,Oregon,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_Oregon_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,Oregon,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_Oregon_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,Oregon,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_Oregon_Income_Separate_Bot_Range_Ladder Step1,State_Province,Oregon,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_Oregon_Income_Separate_Top_Range_Ladder Step1,State_Province,Oregon,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_Oregon_Income_Separate_Bot_Range_Ladder Step2,State_Province,Oregon,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_Oregon_Income_Separate_Top_Range_Ladder Step2,State_Province,Oregon,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_Oregon_Income_Separate_Bot_Range_Ladder Step3,State_Province,Oregon,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_Oregon_Income_Separate_Top_Range_Ladder Step3,State_Province,Oregon,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_Pennsylvania_Income_Single_Bot_Range_Ladder Step1,State_Province,Pennsylvania,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_Pennsylvania_Income_Single_Top_Range_Ladder Step1,State_Province,Pennsylvania,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_Pennsylvania_Income_Single_Bot_Range_Ladder Step2,State_Province,Pennsylvania,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_Pennsylvania_Income_Single_Top_Range_Ladder Step2,State_Province,Pennsylvania,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_Pennsylvania_Income_Single_Bot_Range_Ladder Step3,State_Province,Pennsylvania,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_Pennsylvania_Income_Single_Top_Range_Ladder Step3,State_Province,Pennsylvania,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_Pennsylvania_Income_Married_Bot_Range_Ladder Step1,State_Province,Pennsylvania,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_Pennsylvania_Income_Married_Top_Range_Ladder Step1,State_Province,Pennsylvania,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_Pennsylvania_Income_Married_Bot_Range_Ladder Step2,State_Province,Pennsylvania,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_Pennsylvania_Income_Married_Top_Range_Ladder Step2,State_Province,Pennsylvania,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_Pennsylvania_Income_Married_Bot_Range_Ladder Step3,State_Province,Pennsylvania,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_Pennsylvania_Income_Married_Top_Range_Ladder Step3,State_Province,Pennsylvania,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_Pennsylvania_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,Pennsylvania,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_Pennsylvania_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,Pennsylvania,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_Pennsylvania_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,Pennsylvania,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_Pennsylvania_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,Pennsylvania,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_Pennsylvania_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,Pennsylvania,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_Pennsylvania_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,Pennsylvania,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_Pennsylvania_Income_Separate_Bot_Range_Ladder Step1,State_Province,Pennsylvania,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_Pennsylvania_Income_Separate_Top_Range_Ladder Step1,State_Province,Pennsylvania,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_Pennsylvania_Income_Separate_Bot_Range_Ladder Step2,State_Province,Pennsylvania,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_Pennsylvania_Income_Separate_Top_Range_Ladder Step2,State_Province,Pennsylvania,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_Pennsylvania_Income_Separate_Bot_Range_Ladder Step3,State_Province,Pennsylvania,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_Pennsylvania_Income_Separate_Top_Range_Ladder Step3,State_Province,Pennsylvania,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_Rhode Island_Income_Single_Bot_Range_Ladder Step1,State_Province,Rhode Island,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_Rhode Island_Income_Single_Top_Range_Ladder Step1,State_Province,Rhode Island,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_Rhode Island_Income_Single_Bot_Range_Ladder Step2,State_Province,Rhode Island,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_Rhode Island_Income_Single_Top_Range_Ladder Step2,State_Province,Rhode Island,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_Rhode Island_Income_Single_Bot_Range_Ladder Step3,State_Province,Rhode Island,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_Rhode Island_Income_Single_Top_Range_Ladder Step3,State_Province,Rhode Island,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_Rhode Island_Income_Married_Bot_Range_Ladder Step1,State_Province,Rhode Island,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_Rhode Island_Income_Married_Top_Range_Ladder Step1,State_Province,Rhode Island,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_Rhode Island_Income_Married_Bot_Range_Ladder Step2,State_Province,Rhode Island,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_Rhode Island_Income_Married_Top_Range_Ladder Step2,State_Province,Rhode Island,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_Rhode Island_Income_Married_Bot_Range_Ladder Step3,State_Province,Rhode Island,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_Rhode Island_Income_Married_Top_Range_Ladder Step3,State_Province,Rhode Island,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_Rhode Island_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,Rhode Island,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_Rhode Island_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,Rhode Island,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_Rhode Island_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,Rhode Island,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_Rhode Island_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,Rhode Island,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_Rhode Island_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,Rhode Island,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_Rhode Island_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,Rhode Island,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_Rhode Island_Income_Separate_Bot_Range_Ladder Step1,State_Province,Rhode Island,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_Rhode Island_Income_Separate_Top_Range_Ladder Step1,State_Province,Rhode Island,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_Rhode Island_Income_Separate_Bot_Range_Ladder Step2,State_Province,Rhode Island,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_Rhode Island_Income_Separate_Top_Range_Ladder Step2,State_Province,Rhode Island,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_Rhode Island_Income_Separate_Bot_Range_Ladder Step3,State_Province,Rhode Island,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_Rhode Island_Income_Separate_Top_Range_Ladder Step3,State_Province,Rhode Island,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_South Carolina_Income_Single_Bot_Range_Ladder Step1,State_Province,South Carolina,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_South Carolina_Income_Single_Top_Range_Ladder Step1,State_Province,South Carolina,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_South Carolina_Income_Single_Bot_Range_Ladder Step2,State_Province,South Carolina,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_South Carolina_Income_Single_Top_Range_Ladder Step2,State_Province,South Carolina,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_South Carolina_Income_Single_Bot_Range_Ladder Step3,State_Province,South Carolina,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_South Carolina_Income_Single_Top_Range_Ladder Step3,State_Province,South Carolina,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_South Carolina_Income_Married_Bot_Range_Ladder Step1,State_Province,South Carolina,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_South Carolina_Income_Married_Top_Range_Ladder Step1,State_Province,South Carolina,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_South Carolina_Income_Married_Bot_Range_Ladder Step2,State_Province,South Carolina,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_South Carolina_Income_Married_Top_Range_Ladder Step2,State_Province,South Carolina,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_South Carolina_Income_Married_Bot_Range_Ladder Step3,State_Province,South Carolina,USA,Income,Income,Married,Bot_Range,100000,3,0.03
State_Province_South Carolina_Income_Married_Top_Range_Ladder Step3,State_Province,South Carolina,USA,Income,Income,Married,Top_Range,150000,3,0.03
State_Province_South Carolina_Income_Head_of_Household_Bot_Range_Ladder Step1,State_Province,South Carolina,USA,Income,Income,Head_of_Household,Bot_Range,0,1,0.01
State_Province_South Carolina_Income_Head_of_Household_Top_Range_Ladder Step1,State_Province,South Carolina,USA,Income,Income,Head_of_Household,Top_Range,50000,1,0.01
State_Province_South Carolina_Income_Head_of_Household_Bot_Range_Ladder Step2,State_Province,South Carolina,USA,Income,Income,Head_of_Household,Bot_Range,50000,2,0.02
State_Province_South Carolina_Income_Head_of_Household_Top_Range_Ladder Step2,State_Province,South Carolina,USA,Income,Income,Head_of_Household,Top_Range,100000,2,0.02
State_Province_South Carolina_Income_Head_of_Household_Bot_Range_Ladder Step3,State_Province,South Carolina,USA,Income,Income,Head_of_Household,Bot_Range,100000,3,0.03
State_Province_South Carolina_Income_Head_of_Household_Top_Range_Ladder Step3,State_Province,South Carolina,USA,Income,Income,Head_of_Household,Top_Range,150000,3,0.03
State_Province_South Carolina_Income_Separate_Bot_Range_Ladder Step1,State_Province,South Carolina,USA,Income,Income,Separate,Bot_Range,0,1,0.01
State_Province_South Carolina_Income_Separate_Top_Range_Ladder Step1,State_Province,South Carolina,USA,Income,Income,Separate,Top_Range,50000,1,0.01
State_Province_South Carolina_Income_Separate_Bot_Range_Ladder Step2,State_Province,South Carolina,USA,Income,Income,Separate,Bot_Range,50000,2,0.02
State_Province_South Carolina_Income_Separate_Top_Range_Ladder Step2,State_Province,South Carolina,USA,Income,Income,Separate,Top_Range,100000,2,0.02
State_Province_South Carolina_Income_Separate_Bot_Range_Ladder Step3,State_Province,South Carolina,USA,Income,Income,Separate,Bot_Range,100000,3,0.03
State_Province_South Carolina_Income_Separate_Top_Range_Ladder Step3,State_Province,South Carolina,USA,Income,Income,Separate,Top_Range,150000,3,0.03
State_Province_South Dakota_Income_Single_Bot_Range_Ladder Step1,State_Province,South Dakota,USA,Income,Income,Single,Bot_Range,0,1,0.01
State_Province_South Dakota_Income_Single_Top_Range_Ladder Step1,State_Province,South Dakota,USA,Income,Income,Single,Top_Range,50000,1,0.01
State_Province_South Dakota_Income_Single_Bot_Range_Ladder Step2,State_Province,South Dakota,USA,Income,Income,Single,Bot_Range,50000,2,0.02
State_Province_South Dakota_Income_Single_Top_Range_Ladder Step2,State_Province,South Dakota,USA,Income,Income,Single,Top_Range,100000,2,0.02
State_Province_South Dakota_Income_Single_Bot_Range_Ladder Step3,State_Province,South Dakota,USA,Income,Income,Single,Bot_Range,100000,3,0.03
State_Province_South Dakota_Income_Single_Top_Range_Ladder Step3,State_Province,South Dakota,USA,Income,Income,Single,Top_Range,150000,3,0.03
State_Province_South Dakota_Income_Married_Bot_Range_Ladder Step1,State_Province,South Dakota,USA,Income,Income,Married,Bot_Range,0,1,0.01
State_Province_South Dakota_Income_Married_Top_Range_Ladder Step1,State_Province,South Dakota,USA,Income,Income,Married,Top_Range,50000,1,0.01
State_Province_South Dakota_Income_Married_Bot_Range_Ladder Step2,State_Province,South Dakota,USA,Income,Income,Married,Bot_Range,50000,2,0.02
State_Province_South Dakota_Income_Married_Top_Range_Ladder Step2,State_Province,South Dakota,USA,Income,Income,Married,Top_Range,100000,2,0.02
State_Province_South Dakota_Income_Married_Bot_Range_Ladder Step3,State_Province,South Dakota,USA,Income,Income,Married,Bot_Range,100000,3,0.03
